contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
XOM261218C00175000,2024-10-28 13:31:04+00:00,175.0,3.06,1.47,2.76,0.0,0.0,3.0,19.0,0.21759815612792968,False,REGULAR,USD,2026-12-18
XOM261218C00180000,2024-11-06 19:42:15+00:00,180.0,2.02,0.81,2.69,0.0,0.0,1.0,316.0,0.2266312689208984,False,REGULAR,USD,2026-12-18
XOM261218C00185000,2024-11-06 15:52:46+00:00,185.0,1.7,1.25,2.5,0.0,0.0,35.0,36.0,0.23206334350585936,False,REGULAR,USD,2026-12-18
XOM270115C00060000,2024-11-07 20:41:23+00:00,60.0,61.47,60.2,62.05,0.0,0.0,82.0,122.0,0.3020089331054688,True,REGULAR,USD,2027-01-15
XOM270115C00065000,2024-10-29 18:15:10+00:00,65.0,52.59,54.4,57.15,0.0,0.0,166.0,169.0,0.278327529296875,True,REGULAR,USD,2027-01-15
XOM270115C00070000,2024-10-30 17:21:27+00:00,70.0,48.07,49.3,51.9,0.0,0.0,,2.0,0.2348709326171875,True,REGULAR,USD,2027-01-15
XOM270115C00075000,2024-11-06 15:23:17+00:00,75.0,46.99,46.5,47.65,0.0,0.0,1.0,6.0,0.24683370361328127,True,REGULAR,USD,2027-01-15
XOM270115C00080000,2024-10-08 16:50:13+00:00,80.0,43.47,42.75,43.7,0.0,0.0,8.0,13.0,0.25666026550292964,True,REGULAR,USD,2027-01-15
XOM270115C00085000,2024-10-11 19:51:18+00:00,85.0,41.17,38.15,39.4,0.0,0.0,1.0,3.0,0.2478712908935547,True,REGULAR,USD,2027-01-15
XOM270115C00090000,2024-10-29 16:40:55+00:00,90.0,32.45,34.15,35.6,0.0,0.0,1.0,23.0,0.2477492218017578,True,REGULAR,USD,2027-01-15
XOM270115C00095000,2024-11-05 18:13:35+00:00,95.0,29.36,30.3,31.75,0.0,0.0,1.0,39.0,0.24164576721191405,True,REGULAR,USD,2027-01-15
XOM270115C00100000,2024-11-08 19:15:05+00:00,100.0,27.9,26.7,28.55,0.8500004,3.1423304,4.0,22.0,0.2439650799560547,True,REGULAR,USD,2027-01-15
XOM270115C00105000,2024-11-04 15:34:21+00:00,105.0,23.15,23.85,25.25,0.0,0.0,3.0,25.0,0.23993679992675776,True,REGULAR,USD,2027-01-15
XOM270115C00110000,2024-11-08 20:37:15+00:00,110.0,21.8,21.35,22.9,-0.25,-1.1337869,4.0,34.0,0.24713887634277343,True,REGULAR,USD,2027-01-15
XOM270115C00115000,2024-11-07 16:56:03+00:00,115.0,18.3,18.8,19.75,0.0,0.0,10.0,48.0,0.23810576354980467,True,REGULAR,USD,2027-01-15
XOM270115C00120000,2024-11-08 17:46:55+00:00,120.0,16.28,16.2,16.95,-0.3199997,-1.927709,6.0,118.0,0.2312698944091797,True,REGULAR,USD,2027-01-15
XOM270115C00125000,2024-11-08 17:24:48+00:00,125.0,13.99,13.55,14.65,-0.40999985,-2.8472211,4.0,203.0,0.22843178802490233,False,REGULAR,USD,2027-01-15
XOM270115C00130000,2024-11-08 15:45:11+00:00,130.0,12.3,11.75,12.6,0.6500006,5.5794044,1.0,143.0,0.22592937164306642,False,REGULAR,USD,2027-01-15
XOM270115C00135000,2024-11-08 20:58:08+00:00,135.0,10.23,10.15,10.9,0.059999466,0.5899652,1.0,105.0,0.22534954345703123,False,REGULAR,USD,2027-01-15
XOM270115C00140000,2024-11-06 19:08:04+00:00,140.0,9.0,8.65,9.4,-0.35000038,-3.7433195,3.0,161.0,0.22480023254394527,False,REGULAR,USD,2027-01-15
XOM270115C00145000,2024-11-07 15:42:16+00:00,145.0,7.3,6.8,8.25,0.0,0.0,1.0,87.0,0.2267838552856445,False,REGULAR,USD,2027-01-15
XOM270115C00150000,2024-11-08 16:02:05+00:00,150.0,6.5,6.1,6.6,-0.05000019,-0.7633617,2.0,250.0,0.21854419158935545,False,REGULAR,USD,2027-01-15
XOM270115C00155000,2024-11-07 19:54:51+00:00,155.0,5.4,5.1,5.55,0.0,0.0,10.0,61.0,0.21695729339599606,False,REGULAR,USD,2027-01-15
XOM270115C00160000,2024-11-08 20:10:48+00:00,160.0,4.55,4.25,4.65,0.0,0.0,3.0,30.0,0.2155229815673828,False,REGULAR,USD,2027-01-15
XOM270115C00165000,2024-11-06 15:26:12+00:00,165.0,3.9,3.25,3.9,0.0,0.0,1.0,38.0,0.21454642883300779,False,REGULAR,USD,2027-01-15
XOM270115C00170000,2024-11-08 20:52:42+00:00,170.0,3.01,2.86,3.3,0.089999914,3.0821888,1.0,4.0,0.21448539428710936,False,REGULAR,USD,2027-01-15
XOM270115C00175000,2024-11-01 16:52:17+00:00,175.0,2.08,2.3,2.83,0.0,0.0,17.0,32.0,0.2153398779296875,False,REGULAR,USD,2027-01-15
XOM270115C00180000,2024-11-05 17:56:12+00:00,180.0,1.96,1.88,2.69,0.0,0.0,7.0,51.0,0.22260298889160152,False,REGULAR,USD,2027-01-15
XOM270115C00185000,2024-11-08 20:11:11+00:00,185.0,1.75,1.34,2.65,0.19000006,12.179491,3.0,151.0,0.23169713623046873,False,REGULAR,USD,2027-01-15
