contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NDXP250331C24500000,2024-09-20 14:55:02+00:00,24500.0,58.0,53.5,59.8,0.0,0.0,1.0,10.0,0.15432726632118227,0.0,REGULAR,USD
NDX250417C13900000,2024-08-02 15:48:11+00:00,13900.0,5205.7,6120.2,6152.6,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C15100000,2024-08-02 15:48:11+00:00,15100.0,4181.5,5020.6,5053.5,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C15500000,2024-04-30 15:11:19+00:00,15500.0,3337.0,4056.3,4092.5,0.0,0.0,,8.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C15600000,2024-04-30 15:11:25+00:00,15600.0,3258.9,3974.9,4012.3,0.0,0.0,,4.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C15700000,2024-04-30 15:11:33+00:00,15700.0,3181.9,3891.4,3930.4,0.0,0.0,,7.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C16400000,2024-05-22 20:11:18+00:00,16400.0,3419.4,4272.5,4314.5,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C16800000,2024-08-02 15:48:11+00:00,16800.0,2843.2,3533.1,3563.7,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C17200000,2024-04-30 18:53:41+00:00,17200.0,2013.0,2614.8,2652.1,0.0,0.0,,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C17700000,2024-08-02 15:48:11+00:00,17700.0,2209.0,2799.8,2829.1,0.0,0.0,1.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C17800000,2024-05-20 19:58:35+00:00,17800.0,2326.9,3290.8,3332.6,0.0,0.0,,1.0,0.1457871982192993,1.0,REGULAR,USD
NDX250417C17900000,2024-05-15 15:18:35+00:00,17900.0,2140.8,2920.0,3120.0,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C18100000,2024-07-10 14:47:25+00:00,18100.0,3534.32,1858.8,1887.8,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C18800000,2024-05-24 17:25:36+00:00,18800.0,1780.0,2398.2,2434.9,0.0,0.0,1.0,1.0,0.15381610199928286,1.0,REGULAR,USD
NDX250417C19000000,2024-07-17 17:16:50+00:00,19000.0,2287.39,1897.4,1935.6,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C19100000,2024-07-17 18:04:43+00:00,19100.0,2224.2,1831.4,1869.2,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C19300000,2024-07-24 14:38:42+00:00,19300.0,1709.77,1814.8,1846.9,0.0,0.0,16.0,1.0,0.09436940795898438,1.0,REGULAR,USD
NDX250417C19400000,2024-07-18 14:54:07+00:00,19400.0,2009.3,1639.5,1676.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C19600000,2024-10-02 17:37:43+00:00,19600.0,1592.8,1658.2,1680.2,0.0,0.0,,1.0,0.12600294553279873,1.0,REGULAR,USD
NDX250417C19700000,2024-10-02 17:51:44+00:00,19700.0,1551.05,1591.7,1613.5,0.0,0.0,,13.0,0.1291614832830429,1.0,REGULAR,USD
NDX250417C19800000,2024-11-04 19:28:31+00:00,19800.0,1499.7,2181.9,2207.1,0.0,0.0,9.0,12.0,0.26992812674999234,1.0,REGULAR,USD
NDX250417C19900000,2024-11-05 17:14:23+00:00,19900.0,1543.0,2105.7,2130.7,0.0,0.0,2.0,12.0,0.26671475327491767,1.0,REGULAR,USD
NDX250417C20000000,2024-10-31 14:27:12+00:00,20000.0,1390.0,2029.8,2055.2,0.0,0.0,1.0,2.0,0.26353475806713106,1.0,REGULAR,USD
NDX250417C20100000,2024-07-12 19:44:00+00:00,20100.0,1928.7,800.6,827.4,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C20400000,2024-07-12 19:44:00+00:00,20400.0,1741.8,681.6,707.5,0.0,0.0,1.0,1.0,0.027721591167449947,1.0,REGULAR,USD
NDX250417C20500000,2024-11-05 17:13:10+00:00,20500.0,1162.66,1658.4,1682.4,1162.66,0.0,,,0.24629679034233093,1.0,REGULAR,
NDX250417C21000000,2024-11-06 19:05:07+00:00,21000.0,1250.0,1341.8,1364.4,114.0,10.035212,4.0,5.0,0.23483707751750946,1.0,REGULAR,USD
NDX250417C21100000,2024-10-07 14:40:23+00:00,21100.0,842.9,0.0,0.0,0.0,0.0,2.0,3.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250417C21200000,2024-10-07 14:40:23+00:00,21200.0,797.1,0.0,0.0,0.0,0.0,2.0,3.0,0.000986552734375,0.0,REGULAR,USD
NDX250417C21700000,2024-10-04 13:56:42+00:00,21700.0,584.1,508.6,519.6,0.0,0.0,1.0,1.0,0.13759855558872225,0.0,REGULAR,USD
NDX250417C21900000,2024-10-04 13:56:42+00:00,21900.0,513.8,441.4,451.8,0.0,0.0,1.0,1.0,0.13780454718112947,0.0,REGULAR,USD
NDX250417C22000000,2024-10-08 17:35:07+00:00,22000.0,505.0,799.9,816.0,0.0,0.0,,1.0,0.21185375632762904,0.0,REGULAR,USD
NDX250417C22100000,2024-10-09 15:26:22+00:00,22100.0,528.34,754.1,770.9,0.0,0.0,2.0,2.0,0.21001604429721832,0.0,REGULAR,USD
NDX250417C22200000,2024-06-26 19:02:56+00:00,22200.0,609.6,365.3,377.5,0.0,0.0,,1.0,0.14098907229661944,0.0,REGULAR,USD
NDX250417C22300000,2024-07-11 13:30:15+00:00,22300.0,958.9,195.6,209.4,0.0,0.0,,1.0,0.11048586590290069,0.0,REGULAR,USD
NDX250417C22500000,2024-10-03 15:14:01+00:00,22500.0,301.9,299.8,312.1,0.0,0.0,,90.0,0.1434230632305145,0.0,REGULAR,USD
NDX250417C22700000,2024-08-05 14:14:33+00:00,22700.0,136.0,173.6,173.5,0.0,0.0,,1.0,0.12050697540760041,0.0,REGULAR,USD
NDX250417C22800000,2024-08-05 14:14:33+00:00,22800.0,126.0,150.2,160.8,0.0,0.0,1.0,5.0,0.12152548939228058,0.0,REGULAR,USD
NDX250417C22900000,2024-10-17 20:14:32+00:00,22900.0,275.8,454.7,467.4,0.0,0.0,2.0,3.0,0.19682542989730833,0.0,REGULAR,USD
NDX250417C23000000,2024-08-09 14:35:45+00:00,23000.0,117.0,85.5,98.8,0.0,0.0,1.0,4.0,0.11118871684551238,0.0,REGULAR,USD
NDX250417C23500000,2024-10-28 13:54:10+00:00,23500.0,176.04,297.4,307.8,0.0,0.0,1.0,3.0,0.1895790080690384,0.0,REGULAR,USD
NDX250417C23600000,2024-11-06 14:42:12+00:00,23600.0,185.25,276.3,286.2,0.0,0.0,1.0,1.0,0.18856860023498537,0.0,REGULAR,USD
NDX250417C23800000,2024-11-07 14:37:49+00:00,23800.0,202.45,237.9,247.1,106.079994,110.07574,1.0,2.0,0.18677284945487976,0.0,REGULAR,USD
NDX250417C24000000,2024-11-07 14:37:49+00:00,24000.0,172.8,204.1,212.8,48.100006,38.57258,1.0,4.0,0.18519358057975766,0.0,REGULAR,USD
NDX250417C24500000,2024-11-06 20:13:39+00:00,24500.0,130.5,137.7,145.3,27.5,26.69903,1.0,1.0,0.1821594960832596,0.0,REGULAR,USD
NDX250516C12600000,2024-05-10 14:21:44+00:00,12600.0,6214.0,6997.7,7045.2,0.0,0.0,,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C13200000,2024-08-06 14:40:34+00:00,13200.0,5591.0,6246.9,6315.4,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C13400000,2024-08-06 14:38:02+00:00,13400.0,5405.7,6063.4,6137.6,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C14400000,2024-08-06 14:30:42+00:00,14400.0,4498.1,5165.7,5230.4,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C16400000,2024-05-24 17:28:51+00:00,16400.0,3602.2,4349.3,4395.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C16500000,2024-07-30 16:51:31+00:00,16500.0,3350.0,3727.2,3763.6,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C16700000,2024-05-24 17:28:51+00:00,16700.0,3366.6,4101.1,4146.2,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C17000000,2024-06-12 14:20:58+00:00,17000.0,3631.18,4414.3,4449.6,0.0,0.0,18.0,19.0,0.30105240733146665,1.0,REGULAR,USD
NDX250516C17200000,2024-04-29 13:30:16+00:00,17200.0,2285.9,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C17300000,2024-04-29 13:30:16+00:00,17300.0,2231.0,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C17500000,2024-09-11 15:58:01+00:00,17500.0,2446.83,3568.6,3603.1,0.0,0.0,1.0,0.0,0.08857112609863281,1.0,REGULAR,USD
NDX250516C17700000,2024-07-05 19:58:07+00:00,17700.0,3835.72,2182.0,2342.6,0.0,0.0,4.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C17800000,2024-09-11 14:04:24+00:00,17800.0,2254.0,3321.2,3355.9,0.0,0.0,,1.0,0.1505135608673096,1.0,REGULAR,USD
NDX250516C18000000,2024-07-11 16:47:59+00:00,18000.0,3453.07,2039.4,2065.8,0.0,0.0,1.0,3.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18100000,2024-07-18 13:45:57+00:00,18100.0,3036.85,2626.9,2672.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18200000,2024-07-18 14:03:03+00:00,18200.0,2967.27,2553.7,2598.4,0.0,0.0,2.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18300000,2024-07-18 14:04:23+00:00,18300.0,2922.43,2481.3,2525.6,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18400000,2024-07-18 14:21:45+00:00,18400.0,2823.05,2409.7,2453.6,0.0,0.0,2.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18500000,2024-07-18 14:23:54+00:00,18500.0,2763.3,2338.9,2382.4,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18600000,2024-07-18 14:32:36+00:00,18600.0,2598.4,2268.9,2312.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18700000,2024-07-18 14:34:33+00:00,18700.0,2619.25,2199.8,2242.5,0.0,0.0,2.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18800000,2024-07-18 14:36:09+00:00,18800.0,2432.47,2131.5,2173.8,0.0,0.0,2.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C18900000,2024-07-18 14:37:52+00:00,18900.0,2362.33,2064.2,2106.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C19000000,2024-07-18 14:41:22+00:00,19000.0,2307.31,1997.7,2039.2,0.0,0.0,2.0,3.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C19100000,2024-07-18 14:44:18+00:00,19100.0,2249.49,1932.3,1973.3,0.0,0.0,2.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250516C19200000,2024-07-18 14:45:06+00:00,19200.0,2138.95,1867.7,1908.3,0.0,0.0,2.0,1.0,0.06199821067810059,1.0,REGULAR,USD
NDX250516C19300000,2024-07-24 14:37:02+00:00,19300.0,1827.96,1922.5,1950.2,0.0,0.0,16.0,1.0,0.12275380962848664,1.0,REGULAR,USD
NDX250516C19400000,2024-07-18 14:48:40+00:00,19400.0,2067.01,1741.6,1781.3,0.0,0.0,2.0,0.0,0.0966219641685486,1.0,REGULAR,USD
NDX250516C19500000,2024-10-17 17:00:08+00:00,19500.0,2055.23,2544.1,2563.8,0.0,0.0,,1.0,0.2804604005765915,1.0,REGULAR,USD
NDX250516C19600000,2024-10-17 16:59:03+00:00,19600.0,1978.29,2466.7,2484.6,0.0,0.0,2.0,1.0,0.2770980169796943,1.0,REGULAR,USD
NDX250516C19700000,2024-10-28 16:08:50+00:00,19700.0,1953.55,2390.1,2409.0,0.0,0.0,2.0,13.0,0.274285421128273,1.0,REGULAR,USD
NDX250516C19800000,2024-10-28 16:07:59+00:00,19800.0,1878.85,2314.4,2331.5,0.0,0.0,2.0,11.0,0.27101435093402865,1.0,REGULAR,USD
NDX250516C19900000,2024-10-28 16:06:43+00:00,19900.0,1815.95,2239.6,2258.0,0.0,0.0,2.0,6.0,0.26834313588619224,1.0,REGULAR,USD
NDX250516C20000000,2024-10-28 15:31:34+00:00,20000.0,1754.75,2163.5,2184.5,0.0,0.0,2.0,44.0,0.2655465139198303,1.0,REGULAR,USD
NDX250516C20100000,2024-10-28 16:05:02+00:00,20100.0,1680.35,2091.4,2111.7,0.0,0.0,2.0,8.0,0.26274583887815484,1.0,REGULAR,USD
NDX250516C20200000,2024-10-28 14:40:00+00:00,20200.0,1651.4,2020.9,2039.6,0.0,0.0,2.0,5.0,0.25993753451824186,1.0,REGULAR,USD
NDX250516C20300000,2024-10-21 16:51:15+00:00,20300.0,1492.15,1950.0,1967.1,0.0,0.0,2.0,9.0,0.2569277684736252,1.0,REGULAR,USD
NDX250516C20400000,2024-10-21 16:52:03+00:00,20400.0,1432.75,1880.2,1897.8,0.0,0.0,2.0,12.0,0.2543316545271874,1.0,REGULAR,USD
NDX250516C20500000,2024-11-06 18:02:02+00:00,20500.0,1550.0,1811.4,1827.4,0.0,0.0,1.0,2.0,0.25140700306415553,1.0,REGULAR,USD
NDX250516C20600000,2024-08-05 15:08:06+00:00,20600.0,620.0,814.8,825.9,0.0,0.0,2.0,2.0,0.08936552886009216,1.0,REGULAR,USD
NDX250516C20700000,2024-07-09 14:17:27+00:00,20700.0,1798.5,673.2,693.2,0.0,0.0,,0.0,0.07700126499176026,1.0,REGULAR,USD
NDX250516C20800000,2024-09-30 15:57:20+00:00,20800.0,1117.28,1324.1,1335.6,0.0,0.0,2.0,1.0,0.19501918880462643,1.0,REGULAR,USD
NDX250516C20900000,2024-10-15 13:31:17+00:00,20900.0,1265.3,1548.1,1563.0,0.0,0.0,1.0,34.0,0.24111934425354,1.0,REGULAR,USD
NDX250516C21100000,2024-08-06 18:09:29+00:00,21100.0,512.2,604.2,621.9,0.0,0.0,1.0,2.0,0.10193316174268723,1.0,REGULAR,USD
NDX250516C21200000,2024-09-04 14:55:12+00:00,21200.0,595.8,881.3,892.5,0.0,0.0,1.0,1.0,0.1541429706025124,0.0,REGULAR,USD
NDX250516C21300000,2024-10-14 18:15:04+00:00,21300.0,1060.37,1304.6,1318.6,0.0,0.0,4.0,7.0,0.2315621926641464,0.0,REGULAR,USD
NDX250516C21400000,2024-09-05 18:11:24+00:00,21400.0,523.7,845.9,856.4,0.0,0.0,2.0,2.0,0.16283681715011597,0.0,REGULAR,USD
NDX250516C21600000,2024-09-04 15:01:43+00:00,21600.0,478.6,706.7,719.3,0.0,0.0,,2.0,0.15382492339849474,0.0,REGULAR,USD
NDX250516C21800000,2024-08-12 14:26:14+00:00,21800.0,366.77,349.4,356.6,0.0,0.0,,3.0,0.10443677020549771,0.0,REGULAR,USD
NDX250516C22200000,2024-10-14 18:15:04+00:00,22200.0,664.6,842.9,854.9,0.0,0.0,2.0,3.0,0.21348666884660725,0.0,REGULAR,USD
NDX250516C22400000,2024-08-20 14:29:19+00:00,22400.0,485.62,468.5,487.3,0.0,0.0,1.0,2.0,0.1603477520751953,0.0,REGULAR,USD
NDX250516C22500000,2024-10-15 13:31:34+00:00,22500.0,556.0,716.5,726.6,0.0,0.0,1.0,255.0,0.20821123370170586,0.0,REGULAR,USD
NDX250516C22600000,2024-10-25 14:41:40+00:00,22600.0,503.4,677.4,686.7,0.0,0.0,3.0,65.0,0.2065156177234649,0.0,REGULAR,USD
NDX250516C22700000,2024-10-25 14:24:01+00:00,22700.0,474.0,639.8,650.0,0.0,0.0,2.0,10.0,0.20516808938980102,0.0,REGULAR,USD
NDX250516C22800000,2024-10-25 14:01:53+00:00,22800.0,440.8,603.7,612.5,0.0,0.0,2.0,70.0,0.20345530744552612,0.0,REGULAR,USD
NDX250516C22900000,2024-08-16 17:10:27+00:00,22900.0,318.14,270.1,277.9,0.0,0.0,1.0,5.0,0.14300154339790344,0.0,REGULAR,USD
NDX250516C23000000,2024-08-05 14:31:06+00:00,23000.0,122.0,184.6,189.7,0.0,0.0,3.0,184.0,0.12700763137817384,0.0,REGULAR,USD
NDX250516C23500000,2024-11-07 15:58:49+00:00,23500.0,375.25,391.5,399.0,175.15,87.531235,1.0,16.0,0.1942910657453537,0.0,REGULAR,USD
NDX250516C24000000,2024-08-19 14:41:54+00:00,24000.0,148.8,120.3,125.2,0.0,0.0,4.0,20.0,0.14498135148048402,0.0,REGULAR,USD
NDX250516C24200000,2024-11-06 15:18:56+00:00,24200.0,162.72,243.5,250.0,0.0,0.0,1.0,2.0,0.18742324883460998,0.0,REGULAR,USD
NDX250516C24400000,2024-10-30 13:57:38+00:00,24400.0,133.09,211.3,217.5,0.0,0.0,1.0,0.0,0.1858620995903015,0.0,REGULAR,USD
NDX250516C24500000,2024-10-28 13:42:30+00:00,24500.0,113.05,196.7,202.8,0.0,0.0,1.0,13.0,0.18516878529548644,0.0,REGULAR,USD
NDX250516C24600000,2024-11-06 15:18:56+00:00,24600.0,119.35,183.0,188.9,0.0,0.0,1.0,2.0,0.18448405398368833,0.0,REGULAR,USD
NDX250620C10000000,2024-10-31 13:49:08+00:00,10000.0,10360.0,11367.0,11417.2,0.0,0.0,3.0,9.0,0.6856167760658265,1.0,REGULAR,USD
NDX250620C10400000,2024-08-07 14:47:46+00:00,10400.0,8442.7,8495.0,8594.5,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C12600000,2024-06-17 17:37:52+00:00,12600.0,7968.0,7855.5,7900.7,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C14500000,2024-06-17 17:37:52+00:00,14500.0,6254.0,6140.2,6183.1,0.0,0.0,,2.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C16500000,2024-08-15 18:45:01+00:00,16500.0,3977.87,3878.2,3921.6,0.0,0.0,1.0,29.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C17200000,2024-07-09 14:29:19+00:00,17200.0,4426.8,2641.4,2719.8,0.0,0.0,18.0,18.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C17500000,2024-07-11 15:40:23+00:00,17500.0,4014.0,2453.9,2518.8,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C17700000,2024-07-18 18:44:29+00:00,17700.0,3292.12,3029.4,3082.3,0.0,0.0,8.0,13.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C17800000,2024-08-29 19:01:02+00:00,17800.0,2774.9,3225.7,3262.3,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C17900000,2024-08-05 19:57:12+00:00,17900.0,2013.65,2396.5,2429.8,0.0,0.0,4.0,4.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C18000000,2024-07-18 19:19:34+00:00,18000.0,3052.99,2806.4,2858.3,0.0,0.0,16.0,72.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C18100000,2024-07-19 14:05:44+00:00,18100.0,3039.01,2733.5,2784.9,0.0,0.0,8.0,7.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDX250620C18200000,2024-11-07 15:22:35+00:00,18200.0,3630.75,3721.7,3763.2,755.6299,26.28168,1.0,64.0,0.3229251858854293,1.0,REGULAR,USD
NDX250620C18300000,2024-11-07 15:22:35+00:00,18300.0,3547.15,3637.6,3678.8,728.27,25.83544,1.0,9.0,0.3196235984182356,1.0,REGULAR,USD
NDX250620C18400000,2024-09-26 16:07:37+00:00,18400.0,2843.36,3008.2,3032.0,0.0,0.0,2.0,3.0,0.20036018840312958,1.0,REGULAR,USD
NDX250620C18500000,2024-10-14 16:36:07+00:00,18500.0,3037.6,3471.0,3511.5,0.0,0.0,22.0,54.0,0.3131172204589844,1.0,REGULAR,USD
NDX250620C18600000,2024-09-03 18:04:39+00:00,18600.0,2020.8,2519.3,2533.4,0.0,0.0,1.0,7.0,0.09686896334648133,1.0,REGULAR,USD
NDX250620C18700000,2024-11-07 19:01:23+00:00,18700.0,3276.07,3306.5,3346.5,686.27,26.498957,1.0,10.0,0.3067743960094451,1.0,REGULAR,USD
NDX250620C18800000,2024-10-02 15:49:55+00:00,18800.0,2417.55,2491.8,2506.2,0.0,0.0,2.0,8.0,0.14996663411617284,1.0,REGULAR,USD
NDX250620C18900000,2024-09-26 15:55:35+00:00,18900.0,2474.6,2628.9,2647.5,0.0,0.0,2.0,6.0,0.1993690922808647,1.0,REGULAR,USD
NDX250620C19000000,2024-10-09 19:01:00+00:00,19000.0,2555.42,3064.4,3103.3,0.0,0.0,1.0,73.0,0.29750048285961145,1.0,REGULAR,USD
NDX250620C19100000,2024-10-02 15:48:37+00:00,19100.0,2206.45,2277.2,2291.3,0.0,0.0,2.0,4.0,0.15579018809318543,1.0,REGULAR,USD
NDX250620C19200000,2024-09-26 15:46:07+00:00,19200.0,2259.0,2409.0,2427.0,0.0,0.0,1.0,12.0,0.1983336507463455,1.0,REGULAR,USD
NDX250620C19300000,2024-10-02 17:31:33+00:00,19300.0,2038.4,2139.5,2152.0,0.0,0.0,2.0,8.0,0.15843517735958101,1.0,REGULAR,USD
NDX250620C19400000,2024-10-25 16:53:18+00:00,19400.0,2390.3,2758.7,2777.8,0.0,0.0,2.0,8.0,0.283866891169548,1.0,REGULAR,USD
NDX250620C19500000,2024-11-07 15:09:04+00:00,19500.0,2603.4,2684.4,2700.2,630.0299,31.9266,2.0,28.0,0.2809043315315246,1.0,REGULAR,USD
NDX250620C19600000,2024-10-25 15:55:19+00:00,19600.0,2220.2,2608.5,2625.8,0.0,0.0,1.0,34.0,0.2783861796808243,1.0,REGULAR,USD
NDX250620C19700000,2024-11-07 15:18:42+00:00,19700.0,2448.85,2533.4,2550.7,527.05005,27.424812,2.0,21.0,0.27565249958992,1.0,REGULAR,USD
NDX250620C19800000,2024-10-24 16:08:48+00:00,19800.0,1858.2,2459.1,2475.0,0.0,0.0,7.0,58.0,0.2727223645544052,1.0,REGULAR,USD
NDX250620C19900000,2024-11-06 16:45:08+00:00,19900.0,2303.85,2385.6,2402.4,225.1001,10.828628,1.0,9.0,0.2701987291312218,1.0,REGULAR,USD
NDX250620C20000000,2024-11-06 15:20:45+00:00,20000.0,2006.1,2313.0,2328.6,0.0,0.0,53.0,73.0,0.26737611979961395,1.0,REGULAR,USD
NDX250620C20100000,2024-10-24 16:41:11+00:00,20100.0,1701.9,2241.3,2256.1,0.0,0.0,4.0,3.0,0.26465745992898937,1.0,REGULAR,USD
NDX250620C20200000,2024-11-04 18:42:35+00:00,20200.0,1535.5,2169.1,2186.5,0.0,0.0,150.0,150.0,0.26229141761064534,1.0,REGULAR,USD
NDX250620C20300000,2024-11-07 15:18:42+00:00,20300.0,2023.15,2100.8,2116.6,481.34998,31.22,4.0,4.0,0.25976301386356354,1.0,REGULAR,USD
NDX250620C20400000,2024-10-28 14:41:56+00:00,20400.0,1680.7,2029.9,2046.6,0.0,0.0,2.0,7.0,0.257103719625473,1.0,REGULAR,USD
NDX250620C20500000,2024-11-07 15:15:44+00:00,20500.0,1894.0,1962.6,1978.8,253.28003,15.437128,50.0,243.0,0.2546704439401627,1.0,REGULAR,USD
NDX250620C20600000,2024-09-11 14:42:06+00:00,20600.0,769.5,1485.9,1498.2,0.0,0.0,1.0,4.0,0.18817425984859465,1.0,REGULAR,USD
NDX250620C20700000,2024-11-06 16:45:08+00:00,20700.0,1759.95,1830.0,1844.6,201.54993,12.933131,1.0,9.0,0.24965369036674495,1.0,REGULAR,USD
NDX250620C20800000,2024-10-11 16:22:16+00:00,20800.0,1391.0,1767.0,1780.6,0.0,0.0,54.0,57.0,0.24743236667871477,1.0,REGULAR,USD
NDX250620C20900000,2024-10-31 16:47:01+00:00,20900.0,1131.0,1703.5,1717.0,0.0,0.0,28.0,82.0,0.24514094862937924,1.0,REGULAR,USD
NDX250620C21000000,2024-11-07 15:30:35+00:00,21000.0,1573.1,1641.1,1654.5,210.29993,15.431458,995.0,1213.0,0.2428831472635269,1.0,REGULAR,USD
NDX250620C21100000,2024-11-05 17:53:52+00:00,21100.0,1132.5,1578.6,1593.0,0.0,0.0,2.0,47.0,0.2406403661179542,1.0,REGULAR,USD
NDX250620C21200000,2024-10-25 14:46:33+00:00,21200.0,1234.88,1519.8,1533.0,0.0,0.0,5.0,6.0,0.23848532213211057,0.0,REGULAR,USD
NDX250620C21300000,2024-10-22 17:23:09+00:00,21300.0,1096.7,1460.9,1473.6,0.0,0.0,3.0,16.0,0.23627806499958035,0.0,REGULAR,USD
NDX250620C21500000,2024-11-06 17:42:40+00:00,21500.0,1115.0,1346.9,1357.7,0.0,0.0,4.0,322.0,0.2318616434049606,0.0,REGULAR,USD
NDX250620C21600000,2024-11-05 14:36:44+00:00,21600.0,830.0,1291.8,1302.3,0.0,0.0,1.0,6.0,0.22981197937726974,0.0,REGULAR,USD
NDX250620C21700000,2024-11-06 18:42:17+00:00,21700.0,1050.0,1238.0,1248.6,0.0,0.0,1.0,9.0,0.22786459589719774,0.0,REGULAR,USD
NDX250620C21800000,2024-10-16 19:23:39+00:00,21800.0,827.6,1185.5,1196.9,0.0,0.0,8.0,16.0,0.2260624078798294,0.0,REGULAR,USD
NDX250620C21900000,2024-10-18 16:38:02+00:00,21900.0,817.0,1134.5,1144.6,0.0,0.0,2.0,6.0,0.22400940602540964,0.0,REGULAR,USD
NDX250620C22000000,2024-11-07 15:04:59+00:00,22000.0,1036.0,1084.8,1094.2,187.5,22.09782,244.0,902.0,0.2220815726733207,0.0,REGULAR,USD
NDX250620C22100000,2024-10-16 15:22:42+00:00,22100.0,693.6,1036.6,1046.4,0.0,0.0,1.0,3.0,0.22038571827888484,0.0,REGULAR,USD
NDX250620C22200000,2024-10-09 13:33:15+00:00,22200.0,669.0,989.8,998.5,0.0,0.0,1.0,6.0,0.21850652183055874,0.0,REGULAR,USD
NDX250620C22300000,2024-08-15 14:52:20+00:00,22300.0,503.16,492.0,498.4,0.0,0.0,1.0,2.0,0.1444420540475845,0.0,REGULAR,USD
NDX250620C22400000,2024-09-13 17:41:48+00:00,22400.0,481.5,649.6,655.3,0.0,0.0,2.0,3.0,0.17497077097415925,0.0,REGULAR,USD
NDX250620C22500000,2024-11-07 15:30:35+00:00,22500.0,811.95,857.6,865.5,136.35004,20.182066,780.0,149.0,0.2134952518296242,0.0,REGULAR,USD
NDX250620C22600000,2024-08-12 18:19:44+00:00,22600.0,259.25,350.6,356.8,0.0,0.0,1.0,19.0,0.1338806934452057,0.0,REGULAR,USD
